globaleventid,sqldate,monthyear,year,fractiondate,actor1code,actor1name,actor1countrycode,actor1knowngroupcode,actor1ethniccode,actor1religion1code,actor1religion2code,actor1type1code,actor1type2code,actor1type3code,actor2code,actor2name,actor2countrycode,actor2knowngroupcode,actor2ethniccode,actor2religion1code,actor2religion2code,actor2type1code,actor2type2code,actor2type3code,isrootevent,eventcode,eventbasecode,eventrootcode,quadclass,goldsteinscale,nummentions,numsources,numarticles,avgtone,actor1geo_type,actor1geo_fullname,actor1geo_countrycode,actor1geo_adm1code,actor1geo_lat,actor1geo_long,actor1geo_featureid,actor2geo_type,actor2geo_fullname,actor2geo_countrycode,actor2geo_adm1code,actor2geo_lat,actor2geo_long,actor2geo_featureid,actiongeo_type,actiongeo_fullname,actiongeo_countrycode,actiongeo_adm1code,actiongeo_lat,actiongeo_long,actiongeo_featureid,dateadded,sourceurl
1146092600,20231213,202312,2023,2023.9397,TWN,TAIWAN,TWN,,,,,,,,DEU,GERMANY,DEU,,,,,,,,0,043,043,04,1,2.8,2,1,2,1.38067061143984,1,Taiwan,TW,TW,24,121,TW,1,Taiwan,TW,TW,24,121,TW,1,Germany,GM,GM,51.5,10.5,GM,20231213,https://www.newindianexpress.com/nation/2023/dec/13/bihar-to-get-investments-worth-rs-40000-crore-from-bihar-business-connect-2023-summit-2641216.html
1146095876,20231213,202312,2023,2023.9397,IGOEUREEC,THE EUROPEAN UNION,EUR,EEC,,,,IGO,,,USA,UNITED STATES,USA,,,,,,,,0,051,051,05,1,3.4,2,1,2,-1.32699666707814,1,United Kingdom,UK,UK,54,-4,UK,1,Canada,CA,CA,60,-96,CA,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20231213,https://carnegieendowment.org/publications/91231
1146096797,20231213,202312,2023,2023.9397,USA,UNITED STATES,USA,,,,,,,,GBR,UNITED KINGDOM,GBR,,,,,,,,1,051,051,05,1,3.4,1,1,1,8.48329048843188,1,United States,US,US,39.828175,-98.5795,US,1,United Kingdom,UK,UK,54,-4,UK,1,Italy,IT,IT,42.833333,12.833333,IT,20231213,https://royalcentral.co.uk/features/the-special-scandinavian-christmas-celebration-in-memory-of-a-saint-195304/
1146101634,20231213,202312,2023,2023.9397,GBR,UNITED KINGDOM,GBR,,,,,,,,LEG,REPRESENTATIVES,,,,,,LEG,,,1,042,042,04,1,1.9,2,1,2,-0.53097345132744,4,"Lothian, Midlothian, United Kingdom",UK,UKV5,55.8667,-3.15,-2602058,4,"Lothian, Midlothian, United Kingdom",UK,UKV5,55.8667,-3.15,-2602058,4,"Lothian, Midlothian, United Kingdom",UK,UKV5,55.8667,-3.15,-2602058,20231213,https://www.secularism.org.uk/news/2023/12/success-east-lothian-council-ends-religious-reps-voting-powers
1146103868,20231213,202312,2023,2023.9397,USA,UNITED STATES,USA,,,,,,,,LAB,WORKER,,,,,,LAB,,,0,043,043,04,1,2.8,30,2,30,-5.92592592592593,2,"Kentucky, United States",US,USKY,37.669,-84.6514,KY,2,"Kentucky, United States",US,USKY,37.669,-84.6514,KY,2,"Kentucky, United States",US,USKY,37.669,-84.6514,KY,20231213,https://www.yahoo.com/news/migrant-workers-kentucky-farm-withheld-170000890.html
1146105657,20231213,202312,2023,2023.9397,IGOUNOHLHWHO,WORLD HEALTH ORGANIZATION,,UNO,,,,IGO,HLH,,,,,,,,,,,,1,010,010,01,1,0.0,5,1,5,-0.33003300330033,4,"Gaza, Israel (general), Israel",IS,IS00,31.4167,34.3333,-797156,0,,,,,,,4,"Gaza, Israel (general), Israel",IS,IS00,31.4167,34.3333,-797156,20231213,https://www.helsinkitimes.fi/world-int/24617-un-general-assembly-demands-immediate-ceasefire-in-gaza-a-unanimous-call-for-protection-of-civilians.html
1146118775,20231213,202312,2023,2023.9397,,,,,,,,,,,GOV,GOVERNMENT,,,,,,GOV,,,0,110,110,11,3,-2.0,3,1,3,-1.64684354986276,0,,,,,,,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,32.0667,34.7667,-781545,4,"Tel Aviv, Tel Aviv, Israel",IS,IS05,32.0667,34.7667,-781545,20231213,https://www.thejc.com/lets-talk/analysis/the-quiet-soldier-calling-the-shots-in-gaza-whose-family-has-made-the-supreme-sacrifice-wlg7nyu0
1146145251,20231213,202312,2023,2023.9397,COP,POLICE,,,,,,COP,,,USA,OHIO,USA,,,,,,,,1,130,130,13,3,-4.4,2,1,2,-6.66666666666667,3,"Chagrin Falls, Ohio, United States",US,USOH,41.4362,-81.3865,1083437,2,"Ohio, United States",US,USOH,40.3736,-82.7755,OH,2,"Ohio, United States",US,USOH,40.3736,-82.7755,OH,20231213,https://news.yahoo.com/chagrin-falls-police-looking-missing-193307399.html
1146150950,20231213,202312,2023,2023.9397,USAJUD,UNITED STATES,USA,,,,,JUD,,,USA,MARYLAND,USA,,,,,,,,1,090,090,09,2,-2.0,4,1,4,-2.79187817258884,2,"Maryland, United States",US,USMD,39.0724,-76.7902,MD,2,"Maryland, United States",US,USMD,39.0724,-76.7902,MD,2,"Maryland, United States",US,USMD,39.0724,-76.7902,MD,20231213,https://www.wgmd.com/convicted-sex-offender-sentenced-to-18-years-for-attempted-enticement-of-a-minor-to-engage-in-illegal-sexual-activity/
1146177781,20231214,202312,2023,2023.9425,CVL,SCIENTIST,,,,,,CVL,,,,,,,,,,,,,1,010,010,01,1,0.0,50,5,50,-3.03133656224877,1,Canada,CA,CA,60,-96,CA,0,,,,,,,1,Canada,CA,CA,60,-96,CA,20231214,https://menafn.com/1107592253/Canadian-Scientists-Are-Still-Being-Muzzled-And-That-Risks-Undermining-Climate-Policy
1146184821,20231214,202312,2023,2023.9425,ZAF,JOHANNESBURG,ZAF,,,,,,,,GBR,LONDON,GBR,,,,,,,,1,042,042,04,1,1.9,1,1,1,-2.46913580246914,4,"Johannesburg, Gauteng, South Africa",SF,SF06,-26.2,28.0833,-1240261,4,"London, London, City of, United Kingdom",UK,UKH9,51.5,-0.116667,-2601889,4,"Johannesburg, Gauteng, South Africa",SF,SF06,-26.2,28.0833,-1240261,20231214,https://www.tvguide.co.uk/schedule/91785e96-3c1e-51c4-9810-2bacd8081e17/uk-border-force
1146200009,20231214,202312,2023,2023.9425,PHL,PHILIPPINE,PHL,,,,,,,,JUD,LAWYER,,,,,,JUD,,,0,013,013,01,1,0.4,2,1,2,-6.19872379216044,1,Philippines,RP,RP,13,122,RP,1,Philippines,RP,RP,13,122,RP,1,Philippines,RP,RP,13,122,RP,20231214,https://www.bernama.com/en/bfokus/news.php?id=2254030
1146224287,20231214,202312,2023,2023.9425,ARE,UNITED ARAB EMIRATES,ARE,,,,,,,,,,,,,,,,,,0,020,020,02,1,3.0,1,1,1,2.67489711934156,1,Israel,IS,IS,31.5,34.75,IS,0,,,,,,,4,"Badiya, Al Fujayrah, United Arab Emirates",AE,AE04,25.4323,56.3457,-782448,20231214,https://www.arabnews.com/node/2425551/lifestyle
1146235244,20231214,202312,2023,2023.9425,OPP,OPPOSITION LEADER,,,,,,OPP,,,LEG,PARLIAMENT,,,,,,LEG,,,1,128,128,12,3,-5.0,10,1,10,-7.41573033707866,1,China,CH,CH,35,105,CH,1,China,CH,CH,35,105,CH,1,China,CH,CH,35,105,CH,20231214,https://news.webindia123.com/news/Articles/India/20231214/4148835.html
1146244181,20231214,202312,2023,2023.9425,USA,UNITED STATES,USA,,,,,,,,CVL,COMMUNITY,,,,,,CVL,,,0,073,073,07,2,7.4,1,1,1,-9.57446808510642,3,"Boston, Massachusetts, United States",US,USMA,42.3584,-71.0598,617565,2,"Massachusetts, United States",US,USMA,42.2373,-71.5314,MA,2,"Massachusetts, United States",US,USMA,42.2373,-71.5314,MA,20231214,https://news.yahoo.com/texas-man-pleads-guilty-making-082528621.html
1146279387,20231214,202312,2023,2023.9425,ESP,SPAIN,ESP,,,,,,,,ISRREF,ISRAEL,ISR,,,,,REF,,,1,075,075,07,2,7.0,4,1,4,2.57234726688103,4,"Madrid, Madrid, Spain",SP,SP29,40.4,-3.68333,-390625,4,"Gaza, Israel (general), Israel",IS,IS00,31.4167,34.3333,-797156,4,"Madrid, Madrid, Spain",SP,SP29,40.4,-3.68333,-390625,20231214,https://www.palestinechronicle.com/palestinian-researcher-jaber-suleiman-wins-cear-award/
1146313638,20231114,202311,2023,2023.8603,CHN,CHINESE,CHN,,,,,,,,USAGOV,JOE BIDEN,USA,,,,,GOV,,,1,046,046,04,1,7.0,2,1,2,-2.55863539445629,4,"Lifeng, Guangdong, China",CH,CH30,23.7822,116.151,9198279,4,"Lifeng, Guangdong, China",CH,CH30,23.7822,116.151,9198279,4,"Lifeng, Guangdong, China",CH,CH30,23.7822,116.151,9198279,20231214,https://www.bnnbloomberg.ca/yellen-to-visit-china-again-in-2024-focusing-on-difficult-topics-1.2011673
1146319265,20231214,202312,2023,2023.9425,,,,,,,,,,,RUS,MOSCOW,RUS,,,,,,,,1,042,042,04,1,1.9,2,1,2,1.90641247833622,0,,,,,,,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20231214,https://www.scotsman.com/news/world/russian-president-vladimir-putin-uses-rare-press-conference-to-say-goals-in-ukraine-remain-the-same-no-peace-until-achieved-4445588
1146334266,20231214,202312,2023,2023.9425,,,,,,,,,,,VNM,HO CHI MINH CITY,VNM,,,,,,,,1,043,043,04,1,2.8,42,7,42,6.12903225806452,0,,,,,,,4,"Ho Chi Minh City, H? Chíinh, Vietnam, Republic Of",VM,VM20,10.75,106.667,-3730078,4,"New Delhi, Delhi, India",IN,IN07,28.6,77.2,-2106102,20231214,https://www.calcuttanews.net/news/274065095/there-a-lot-of-potential-for-india-vietnam-relationship-to-prosper-vietnam-ambassador
1146340745,20231214,202312,2023,2023.9425,PSEREB,HAMAS,PSE,,,,,REB,,,USA,UNITED STATES,USA,,,,,,,,0,043,043,04,1,2.8,9,6,9,-0.0577794921783742,1,Israel,IS,IS,31.5,34.75,IS,2,"Iowa, United States",US,USIA,42.0046,-93.214,IA,2,"Iowa, United States",US,USIA,42.0046,-93.214,IA,20231214,https://www.cnn.com/2023/12/14/politics/iowa-republican-women-nikki-haley/
1146362430,20231214,202312,2023,2023.9425,BRA,BRAZIL,BRA,,,,,,,,URY,URUGUAY,URY,,,,,,,,0,020,020,02,1,3.0,12,5,12,-2.82722976004976,1,Guyana,GY,GY,5,-59,GY,1,Guyana,GY,GY,5,-59,GY,1,United States,US,US,39.828175,-98.5795,US,20231214,https://www.france24.com/en/americas/20231214-venezuela-guyana-presidents-meet-to-de-escalate-tensions-over-disputed-oil-rich-region
1146393678,20231214,202312,2023,2023.9425,,,,,,,,,,,EDU,SCHOOL,,,,,,EDU,,,1,060,060,06,2,6.0,5,1,5,4.02298850574713,0,,,,,,,3,"Sacramento, California, United States",US,USCA,38.5816,-121.494,1659564,3,"Sacramento, California, United States",US,USCA,38.5816,-121.494,1659564,20231214,https://news.yahoo.com/dine-downtown-returns-sacramento-2024-203834755.html
1146396878,20231214,202312,2023,2023.9425,LEG,LEGISLATURE,,,,,,LEG,,,,,,,,,,,,,0,057,057,05,1,8.0,6,1,6,0.72289156626506,2,"Oklahoma, United States",US,USOK,35.5376,-96.9247,OK,0,,,,,,,2,"Oklahoma, United States",US,USOK,35.5376,-96.9247,OK,20231214,https://www.bartlesvilleradio.com/pages/news/404212023/sendanielsreplepak-file-resolution-in-support-of-israel
1146408447,20221215,202212,2022,2022.9452,TWN,TAIWAN,TWN,,,,,,,,KOR,SOUTH KOREA,KOR,,,,,,,,0,051,051,05,1,3.4,1,1,1,3.8527397260274,1,Thailand,TH,TH,15,100,TH,1,Thailand,TH,TH,15,100,TH,1,Thailand,TH,TH,15,100,TH,20231215,https://www.ctpost.com/westport/article/westport-museum-winter-holiday-culture-18546652.php
1146417001,20221215,202212,2022,2022.9452,USACOP,AUSTIN,USA,,,,,COP,,,USA,UNITED STATES,USA,,,,,,,,1,042,042,04,1,1.9,2,1,2,-11.0132158590308,2,"Texas, United States",US,USTX,31.106,-97.6475,TX,2,"Texas, United States",US,USTX,31.106,-97.6475,TX,2,"Texas, United States",US,USTX,31.106,-97.6475,TX,20231215,https://www.kut.org/crime-justice/2023-12-14/mike-ramos-mauris-desilva-apd-shooting-deaths
1146437199,20231215,202312,2023,2023.9452,USALEG,UNITED STATES,USA,,,,,LEG,,,USA,UNITED STATES,USA,,,,,,,,1,190,190,19,4,-10.0,2,1,2,-0.19120458891013,2,"Wisconsin, United States",US,USWI,44.2563,-89.6385,WI,2,"Wisconsin, United States",US,USWI,44.2563,-89.6385,WI,2,"Wisconsin, United States",US,USWI,44.2563,-89.6385,WI,20231215,https://www.am1050.com/2023/12/14/senators-braun-manchin-baldwin-bill-to-combat-opioid-crisis-passes-committee/
1146445226,20231215,202312,2023,2023.9452,USA,MISSISSIPPI,USA,,,,,,,,USACOP,UNITED STATES,USA,,,,,COP,,,1,112,112,11,3,-2.0,2,1,2,-4.13080895008606,2,"Mississippi, United States",US,USMS,32.7673,-89.6812,MS,3,"Indianola, Mississippi, United States",US,USMS,33.451,-90.6551,671704,3,"Indianola, Mississippi, United States",US,USMS,33.451,-90.6551,671704,20231215,https://www.supertalk.fm/state-will-not-pursue-criminal-case-against-indianola-officer-who-shot-11-year-old-boy/
1146457703,20231215,202312,2023,2023.9452,USAEDU,UNITED STATES,USA,,,,,EDU,,,EDU,COLLEGE,,,,,,EDU,,,1,040,040,04,1,1.0,4,1,4,3.1045751633987,2,"Georgia, United States",US,USGA,32.9866,-83.6487,GA,2,"Georgia, United States",US,USGA,32.9866,-83.6487,GA,2,"Georgia, United States",US,USGA,32.9866,-83.6487,GA,20231215,https://coosavalleynews.com/2023/12/floyd-county-schools-ccrpi-averages-above-state-in-all-levels/
1146463221,20231215,202312,2023,2023.9452,CVL,TOURIST,,,,,,CVL,,,BUSCVL,BUSINESS,,,,,,BUS,CVL,,1,013,013,01,1,0.4,2,1,2,2.69461077844311,4,"Pagudpud, La Union, Philippines",RP,RP36,16.6167,120.317,-2443132,4,"Laoag, Laoag, Philippines",RP,RPD3,18.1978,120.596,-2432091,4,"Pagudpud, La Union, Philippines",RP,RP36,16.6167,120.317,-2443132,20231215,https://www.pna.gov.ph/articles/1215455
1146522574,20231215,202312,2023,2023.9452,GOV,PRESIDENT,,,,,,GOV,,,,,,,,,,,,,0,010,010,01,1,0.0,3,3,3,-4.1563237453097,2,"New York, United States",US,USNY,42.1497,-74.9384,NY,0,,,,,,,3,"Hollywood, California, United States",US,USCA,34.0983,-118.327,1660757,20231215,https://www.wvnews.com/theet/news/wvnews/why-free-speech-matters/article_9b2fb4ca-9b34-11ee-96ce-dbf99f6f272c.html
1146532352,20231215,202312,2023,2023.9452,GOV,GOVERNOR,,,,,,GOV,,,NGAGOV,NIGERIA,NGA,,,,,GOV,,,1,100,100,10,3,-5.0,1,1,1,-3.08988764044944,5,"Rivers State, Rivers, Nigeria",NI,NI50,4.75,6.83333,-2025387,4,"Port Harcourt, Rivers, Nigeria",NI,NI50,4.78917,6.99861,-2025046,4,"Port Harcourt, Rivers, Nigeria",NI,NI50,4.78917,6.99861,-2025046,20231215,https://www.channelstv.com/2023/12/15/rivers-political-crisis-embarrassing-says-federal-lawmaker/
1146533070,20231215,202312,2023,2023.9452,UAF,ARMED GROUP,,,,,,UAF,,,,,,,,,,,,,0,062,062,06,2,7.4,5,1,5,-4.18574231523872,4,"Kuki, Yunnan, China",CH,CH29,23.9644,102.783,-1923033,0,,,,,,,4,"Kuki, Yunnan, China",CH,CH29,23.9644,102.783,-1923033,20231215,https://www.hindustantimes.com/india-news/who-is-the-manipur-group-that-signed-a-historic-truce-with-the-union-government-101702647004394.html
1146544839,20231215,202312,2023,2023.9452,CHN,CHINA,CHN,,,,,,,,RUS,RUSSIA,RUS,,,,,,,,1,043,043,04,1,2.8,1,1,1,0.26178010471204,4,"Chengdu, Sichuan, China",CH,CH32,30.6667,104.067,-1900349,1,Russia,RS,RS,60,100,RS,4,"Chengdu, Sichuan, China",CH,CH32,30.6667,104.067,-1900349,20231215,https://nationalinterest.org/blog/buzz/chinas-air-force-wants-ngad-6th-generation-fighters-us-air-force-207958
1146559653,20231215,202312,2023,2023.9452,ISR,ISRAEL,ISR,,,,,,,,PSE,GAZA,PSE,,,,,,,,0,192,192,19,4,-9.5,2,1,2,-5.1056338028169,4,"Gaza, Israel (general), Israel",IS,IS00,31.4167,34.3333,-797156,1,United States,US,US,39.828175,-98.5795,US,1,United States,US,US,39.828175,-98.5795,US,20231215,https://news.yahoo.com/israel-hamas-war-rockets-fired-160712516.html
1146596223,20231215,202312,2023,2023.9452,GOV,MAYOR,,,,,,GOV,,,OPP,PROTEST LEADER,,,,,,OPP,,,1,020,020,02,1,3.0,3,1,3,-6.32530120481928,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,50.4333,30.5167,-1044367,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,50.4333,30.5167,-1044367,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,50.4333,30.5167,-1044367,20231215,https://www.kyivpost.com/post/25543
1146597854,20231215,202312,2023,2023.9452,,,,,,,,,,,USA,KENTUCKY,USA,,,,,,,,0,010,010,01,1,0.0,4,1,4,-11.6324535679375,0,,,,,,,2,"Kentucky, United States",US,USKY,37.669,-84.6514,KY,3,"Louisville, Kentucky, United States",US,USKY,38.2542,-85.7594,509453,20231215,https://news.yahoo.com/ky-house-republicans-show-anti-203154204.html
1146612016,20221215,202212,2022,2022.9452,CAN,CANADA,CAN,,,,,,,,LVA,LATVIA,LVA,,,,,,,,1,072,072,07,2,8.3,10,1,10,-0.40444893832154,4,"Red Deer, Alberta, Canada",CA,CA01,52.2667,-113.8,-572071,4,"Red Deer, Alberta, Canada",CA,CA01,52.2667,-113.8,-572071,4,"Red Deer, Alberta, Canada",CA,CA01,52.2667,-113.8,-572071,20231215,https://edmontonsun.com/news/national/canada-will-send-helicopters-to-latvia-next-year-defence-minister-says/wcm/0c7ce69d-04a9-4a7e-a76a-f72d473e1332
1146641309,20231216,202312,2023,2023.9479,,,,,,,,,,,MNCJPN,HONDA,JPN,,,,,MNC,,,1,190,190,19,4,-10.0,20,2,20,-5.13201751519509,0,,,,,,,0,,,,,,,0,,,,,,,20231216,https://www.ocregister.com/2023/12/15/repeat-dui-driver-apologizes-for-causing-fatal-tustin-crash-during-high-speed-police-pursuit/
1146659735,20231216,202312,2023,2023.9479,CVLCVL,CIVILIAN,,,,,,CVL,CVL,,MIL,MILITARY,,,,,,MIL,,,0,010,010,01,1,0.0,1,1,1,-7.37913486005089,4,"Gaza, Israel (general), Israel",IS,IS00,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,31.4167,34.3333,-797156,1,United States,US,US,39.828175,-98.5795,US,20231216,https://www.barrons.com/news/anti-semitism-claims-roil-us-university-as-freedom-of-speech-in-spotlight-288d97f4
1146677983,20231216,202312,2023,2023.9479,,,,,,,,,,,BUS,COMPANIES,,,,,,BUS,,,1,111,111,11,3,-2.0,20,1,10,1.51515151515151,0,,,,,,,4,"Bombay, Maharashtra, India",IN,IN16,18.975,72.8258,-2092174,4,"Bombay, Maharashtra, India",IN,IN16,18.975,72.8258,-2092174,20231216,https://www.moneycontrol.com/news/business/financial-performance-should-not-be-the-only-metric-to-judge-companies-says-bse-chief-regulation-officer-11912631.html
1146685583,20231216,202312,2023,2023.9479,IGOUNO,THE SECURITY COUNCIL,,UNO,,,,IGO,,,,,,,,,,,,,0,013,013,01,1,0.4,6,1,6,-3.1936127744511,1,Germany,GM,GM,51.5,10.5,GM,0,,,,,,,1,Germany,GM,GM,51.5,10.5,GM,20231216,https://quicknews-africa.net/security-council-backs-un-chiefs-call-for-global-ceasefire/
1146688662,20231216,202312,2023,2023.9479,CHRCTH,THE POPE,,,,CHR,CTH,,,,,,,,,,,,,,0,051,051,05,1,3.4,10,1,10,-0.70028011204482,4,"Rome, Lazio, Italy",IT,IT07,41.9,12.4833,-126693,0,,,,,,,4,"Rome, Lazio, Italy",IT,IT07,41.9,12.4833,-126693,20231216,https://www.ucanews.com/news/at-christmas-god-remains-with-us-through-war-poverty-pope/103602
1146698393,20231216,202312,2023,2023.9479,GBR,UNITED KINGDOM,GBR,,,,,,,,GOV,REGULATOR,,,,,,GOV,,,1,010,010,01,1,0.0,12,3,12,0.674269444255133,4,"Sussex, East Sussex, United Kingdom",UK,UKE2,50.9167,-0.083333,-2609142,4,"Sussex, East Sussex, United Kingdom",UK,UKE2,50.9167,-0.083333,-2609142,4,"Sussex, East Sussex, United Kingdom",UK,UKE2,50.9167,-0.083333,-2609142,20231216,https://www.theguardian.com/culture/2023/dec/16/steve-coogan-phone-hacking-ruling-reveals-systemic-concealment
1146702162,20231216,202312,2023,2023.9479,SAU,SAUDI ARABIA,SAU,,,,,,,,,,,,,,,,,,0,043,043,04,1,2.8,3,1,3,-0.21563342318059,1,Saudi Arabia,SA,SA,25,45,SA,0,,,,,,,4,"Gaza, Israel (general), Israel",IS,IS00,31.4167,34.3333,-797156,20231216,https://www.globalsecurity.org/military/library/news/2023/12/mil-231214-whitehouseb02.htm
1146738038,20231216,202312,2023,2023.9479,CHN,CHINA,CHN,,,,,,,,TWN,TAIWAN,TWN,,,,,,,,1,010,010,01,1,0.0,1,1,1,7.17628705148206,4,"Shen Mu, Nantou Xian, Taiwan",TW,TW16,23.5328,120.86,-2636697,4,"Shen Mu, Nantou Xian, Taiwan",TW,TW16,23.5328,120.86,-2636697,1,China,CH,CH,35,105,CH,20231216,https://www.taipeitimes.com/News/taiwan/archives/2023/12/17/2003810749
1146743919,20231216,202312,2023,2023.9479,GBR,BRITISH,GBR,,,,,,,,MED,MEDIA,,,,,,MED,,,1,018,018,01,1,3.4,2,1,2,-1.17474302496329,1,United Kingdom,UK,UK,54,-4,UK,4,"Sunak, Daykondi, Afghanistan",AF,AF41,33.9224,65.8281,-3393903,4,"Sunak, Daykondi, Afghanistan",AF,AF41,33.9224,65.8281,-3393903,20231216,https://www.ariananews.af/kuwaits-emir-sheikh-nawaf-dies-sheikh-meshal-named-as-successor/
1146759934,20231216,202312,2023,2023.9479,GOV,FIRE DEPARTMENT,,,,,,GOV,,,,,,,,,,,,,1,060,060,06,2,6.0,1,1,1,-3.80622837370242,3,"Skowhegan, Maine, United States",US,USME,44.7651,-69.7192,575529,0,,,,,,,3,"Skowhegan, Maine, United States",US,USME,44.7651,-69.7192,575529,20231216,https://www.centralmaine.com/2023/12/16/pedestrian-hospitalized-after-being-struck-by-vehicle-in-skowhegan/
1146762821,20231217,202312,2023,2023.9507,USA,OREGON,USA,,,,,,,,,,,,,,,,,,1,071,071,07,2,7.4,18,2,18,-0.420635875919945,2,"Oregon, United States",US,USOR,44.5672,-122.127,OR,0,,,,,,,2,"Oregon, United States",US,USOR,44.5672,-122.127,OR,20231217,https://www.thechronicleonline.com/news/electric-vehicles-funding-rebate-to-be-used-to-sustain-local-tourism/article_eb6ac9a8-c891-5376-9288-bd1418b13325.html
1146790487,20231217,202312,2023,2023.9507,GBR,UNITED KINGDOM,GBR,,,,,,,,ISR,ISRAELI,ISR,,,,,,,,0,030,030,03,1,4.0,8,1,8,-4.90716180371353,4,"Edinburgh, Edinburgh, City of, United Kingdom",UK,UKU8,55.95,-3.2,-2595386,4,"Gaza, Israel (general), Israel",IS,IS00,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,31.4167,34.3333,-797156,20231217,https://www.thenational.scot/news/23994344.israel-condemned-attack-palestinian-theatre-company/
1146801456,20231217,202312,2023,2023.9507,ESP,SPANISH,ESP,,,,,,,,,,,,,,,,,,0,173,173,17,4,-5.0,18,2,14,-4.1763739086399,1,Spain,SP,SP,40,-4,SP,0,,,,,,,1,Spain,SP,SP,40,-4,SP,20231217,https://cruxnow.com/news-analysis/2023/12/is-the-vatican-trial-finally-over-in-a-phrase-not-so-fast
1146826893,20231217,202312,2023,2023.9507,GBR,WALES,GBR,,,,,,,,MIL,NAVAL,,,,,,MIL,,,1,042,042,04,1,1.9,6,1,6,4.80480480480481,4,"London, London, City of, United Kingdom",UK,UKH9,51.5,-0.116667,-2601889,4,"London, London, City of, United Kingdom",UK,UKH9,51.5,-0.116667,-2601889,4,"London, London, City of, United Kingdom",UK,UKH9,51.5,-0.116667,-2601889,20231217,https://www.newsweek.com/kate-middleton-meghan-markle-top-white-winter-fashion-1852481
1146837742,20231217,202312,2023,2023.9507,JUD,JUDGE,,,,,,JUD,,,,,,,,,,,,,1,120,120,12,3,-4.0,10,1,10,-1.80878552971577,4,"Buenos Aires, Distrito Federal, Argentina",AR,AR07,-34.5875,-58.6725,-979186,0,,,,,,,4,"Buenos Aires, Distrito Federal, Argentina",AR,AR07,-34.5875,-58.6725,-979186,20231217,https://www.breakinglatest.news/entertainment/riquelme-and-the-ibarra-macri-duo-compete-in-the-boca-elections/
1146850359,20231217,202312,2023,2023.9507,ISRREF,ISRAEL,ISR,,,,,REF,,,EDU,SCHOOL,,,,,,EDU,,,0,075,075,07,2,7.0,1,1,1,-10.7606679035251,4,"Gaza, Israel (general), Israel",IS,IS00,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,31.4167,34.3333,-797156,20231217,https://wrp.org.uk/news/dozens-more-innocent-civilians-murdered-by-israel/
1146857294,20231217,202312,2023,2023.9507,CVL,SCIENTIST,,,,,,CVL,,,GOV,GOVERNMENT,,,,,,GOV,,,1,051,051,05,1,3.4,5,1,5,2.31548480463097,4,"Manila, Manila, Philippines",RP,RPD9,14.6042,120.982,-2437894,4,"Manila, Manila, Philippines",RP,RPD9,14.6042,120.982,-2437894,4,"Manila, Manila, Philippines",RP,RPD9,14.6042,120.982,-2437894,20231217,https://businessmirror.com.ph/2023/12/18/most-pinoys-for-puv-modernization-amid-opposition-to-consolidate-poll/
1146860288,20231217,202312,2023,2023.9507,EUR,EUROPE,EUR,,,,,,,,LEG,PARLIAMENT,,,,,,LEG,,,1,190,190,19,4,-10.0,10,1,10,-5.56962025316456,1,India,IN,IN,20,77,IN,1,India,IN,IN,20,77,IN,1,India,IN,IN,20,77,IN,20231217,https://www.livemint.com/opinion/online-views/the-strange-insignificance-of-the-parliament-breach-11702815088982.html
1146886129,20231217,202312,2023,2023.9507,GOV,FIREFIGHTER,,,,,,GOV,,,,,,,,,,,,,1,042,042,04,1,1.9,3,1,3,-1.16279069767442,4,"Vancouver, British Columbia, Canada",CA,CA02,49.25,-123.133,-575268,0,,,,,,,4,"Vancouver, British Columbia, Canada",CA,CA02,49.25,-123.133,-575268,20231217,https://www.columbian.com/news/2023/dec/17/vancouver-firefighters-extinguish-burnt-bridge-creek-neighborhood-house-fire/
1146896274,20231218,202312,2023,2023.9534,OMN,OMAN,OMN,,,,,,,,,,,,,,,,,,0,0874,087,08,2,10.0,2,1,2,-4.28893905191874,1,Oman,MU,MU,21,57,MU,0,,,,,,,1,Oman,MU,MU,21,57,MU,20231218,https://www.eurasiareview.com/18122023-houthis-slow-down-red-sea-attacks/
1146907060,20231218,202312,2023,2023.9534,BUS,BANK,,,,,,BUS,,,DEU,GERMANY,DEU,,,,,,,,1,070,070,07,2,7.0,5,1,5,0.70422535211268,1,Germany,GM,GM,51.5,10.5,GM,1,Germany,GM,GM,51.5,10.5,GM,1,Germany,GM,GM,51.5,10.5,GM,20231218,https://www.tribuneindia.com/news/patiala/mla-inaugurates-dialysis-machine-at-civil-hospital-572650
